,fileid,cluster,journal,subject
1029,oglobo.globo.com___brasil_pt-estuda-promover-atos-pro-lula-na-vespera-do-julgamento-no-stf-22521859.txt,3,oglobo,prisao-lula
1030,oglobo.globo.com___brasil_pt-mantem-aposta-no-stf-para-reverter-prisao-de-lula-22573117.txt,3,oglobo,prisao-lula
1031,oglobo.globo.com___brasil_pt-pdt-psol-pcdob-dizem-que-prisao-de-lula-perseguicao-politica-22596516.txt,5,oglobo,prisao-lula
1032,oglobo.globo.com___brasil_raptado-da-maternidade-em-1986-pedrinho-advogado-de-aecio-neves-21413232.txt,5,oglobo,afastamento-aecio
1033,oglobo.globo.com___brasil_recursos-do-impeachment-podem-trazer-dilma-de-volta-diz-janaina-20039652.txt,1,oglobo,impeachment-dilma
1034,oglobo.globo.com___brasil_reinaldo-azevedo-pede-demissao-da-veja-apos-divulgacao-de-grampo-com-irma-de-aecio-sem-indicio-de-crime-21383556.txt,0,oglobo,afastamento-aecio
1035,oglobo.globo.com___brasil_rocha-loures-devolve-os-35-mil-que-faltavam-da-mala-da-propina-21392707.txt,0,oglobo,afastamento-aecio
1036,oglobo.globo.com___brasil_se-lula-nao-se-entregar-pf-esta-pronta-para-cumprir-mandado-de-prisao-ate-18h-22564108.txt,5,oglobo,prisao-lula
1037,oglobo.globo.com___brasil_segunda-instancia-cnj-aponta-que-ate-4895-pessoas-podem-ser-beneficiadas-1-24021382.txt,3,oglobo,soltura-lula
1038,oglobo.globo.com___brasil_senado-ameaca-nao-cumprir-decisao-da-justica-sobre-aecio-21948307.txt,0,oglobo,afastamento-aecio
1039,oglobo.globo.com___brasil_senado-decide-que-dilma-podera-exercer-cargos-publicos-apos-impeachment-20025723.txt,1,oglobo,impeachment-dilma
1040,oglobo.globo.com___brasil_senado-elege-os-21-membros-da-comissao-especial-de-impeachment-19161501.txt,1,oglobo,impeachment-dilma
1041,oglobo.globo.com___brasil_senadores-se-confrontam-no-julgamento-do-impeachment-mas-em-intervalo-fazem-piadas-20015553.txt,1,oglobo,impeachment-dilma
1042,oglobo.globo.com___brasil_stf-afasta-aecio-do-mandato-impoe-recolhimento-noturno-21873990.txt,0,oglobo,afastamento-aecio
1043,oglobo.globo.com___brasil_stf-manda-irma-de-aecio-neves-para-prisao-domiciliar-21498906.txt,0,oglobo,afastamento-aecio
1044,oglobo.globo.com___brasil_stf-rejeita-por-8-votos-2-barrar-processo-do-impeachment-19090113.txt,1,oglobo,impeachment-dilma
1045,oglobo.globo.com___brasil_supremo-decide-destino-de-lula-nesta-quarta-feira-22554385.txt,3,oglobo,prisao-lula
1046,oglobo.globo.com___brasil_supremo-rejeita-habeas-corpus-permite-que-lula-seja-preso-22556318.txt,3,oglobo,prisao-lula
1047,oglobo.globo.com___brasil_temer-critica-dilma-por-associar-impeachment-golpe-19141009.txt,1,oglobo,impeachment-dilma
1048,oglobo.globo.com___brasil_temer-rejeitado-por-grupos-pro-contra-dilma-diz-datafolha-19115223.txt,1,oglobo,impeachment-dilma
1049,oglobo.globo.com___brasil_temer-toma-posse-como-presidente-da-republica-20027112.txt,1,oglobo,impeachment-dilma
1050,oglobo.globo.com___brasil_tribunal-restabelece-direito-seguranca-motorista-assessores-ao-ex-presidente-lula-22729634.txt,5,oglobo,prisao-lula
1051,oglobo.globo.com___brasil_vaza-audio-de-voo-com-lula-para-curitiba-leva-nao-traz-nunca-mais-22570705.txt,5,oglobo,prisao-lula
1052,oglobo.globo.com___brasil_visita-de-advogado-lula-nao-foi-em-nome-do-papa-diz-vaticano-22769772.txt,5,oglobo,prisao-lula
1053,oglobo.globo.com___brasil_waldir-maranhao-vai-seguir-com-pedido-de-impeachment-de-temer-afirma-aliado-de-dilma-19246355.txt,1,oglobo,impeachment-dilma
1054,oglobo.globo.com___economia_a-um-mes-de-entrar-em-vigor-reforma-trabalhista-ainda-gera-incertezas-21934412.txt,4,oglobo,reforma-trabalhista
1055,oglobo.globo.com___economia_base-governista-cogita-pedido-de-urgencia-para-levar-proposta-de-reforma-trabalhista-direto-plenario-21312915.txt,2,oglobo,reforma-trabalhista
1056,oglobo.globo.com___economia_cas-encerra-sessao-de-leitura-do-parecer-da-reforma-trabalhista-21474533.txt,2,oglobo,reforma-trabalhista
1057,oglobo.globo.com___economia_cercado-de-ministros-temer-sanciona-lei-da-reforma-trabalhista-21587695.txt,4,oglobo,reforma-trabalhista
1058,oglobo.globo.com___economia_comeca-sessao-para-votar-reforma-da-previdencia-entenda-como-sua-aposentadoria-vai-mudar-23795108.txt,6,oglobo,reforma-previdencia
1059,oglobo.globo.com___economia_comissao-do-senado-aprova-texto-base-da-reforma-trabalhista-21443391.txt,2,oglobo,reforma-trabalhista
1060,oglobo.globo.com___economia_congresso-precisa-aprovar-reforma-trabalhista-diz-setubal-21515544.txt,5,oglobo,reforma-trabalhista
1061,oglobo.globo.com___economia_contrapartida-reduz-ganhos-na-reforma-da-previdencia-dos-militares-para-9-bi-23535769.txt,6,oglobo,reforma-previdencia
1062,oglobo.globo.com___economia_cunha-lima-articula-acordo-para-colocar-reforma-trabalhista-tambem-na-ccj-21289147.txt,2,oglobo,reforma-trabalhista
1063,oglobo.globo.com___economia_diretor-da-oit-no-brasil-critica-pressa-na-tramitacao-da-reforma-trabalhista-21319718.txt,4,oglobo,reforma-trabalhista
1064,oglobo.globo.com___economia_dolar-salta-encerra-cotado-r-416-com-libertacao-de-lula-bolsa-recua-18-24069591.txt,5,oglobo,soltura-lula
1065,oglobo.globo.com___economia_em-mp-governo-cria-quarentena-de-18-meses-para-trabalho-interminente-22070735.txt,4,oglobo,reforma-trabalhista
1066,oglobo.globo.com___economia_entenda-os-18-pontos-centrais-da-reforma-trabalhista-21280368.txt,4,oglobo,reforma-trabalhista
1067,oglobo.globo.com___economia_estudo-preve-potencial-para-reforma-trabalhista-criar-23-milhoes-de-vagas-21496158.txt,4,oglobo,reforma-trabalhista
1068,oglobo.globo.com___economia_exoneracao-de-ministros-ocorreu-para-tirar-suplentes-que-votariam-contra-reforma-trabalhista-21261448.txt,2,oglobo,reforma-trabalhista
1069,oglobo.globo.com___economia_governo-aprova-urgencia-para-reforma-trabalhista-21553326.txt,4,oglobo,reforma-trabalhista
1070,oglobo.globo.com___economia_governo-comeca-ultima-etapa-para-votacao-de-reforma-trabalhista-21575818.txt,4,oglobo,reforma-trabalhista
1071,oglobo.globo.com___economia_governo-considera-derrota-na-reforma-trabalhista-superavel-mas-quer-dr-21226227.txt,2,oglobo,reforma-trabalhista
1072,oglobo.globo.com___economia_itamaraty-convoca-embaixador-do-uruguai-para-explicar-declaracoes-contra-reforma-trabalhista-21705603.txt,4,oglobo,reforma-trabalhista
1073,oglobo.globo.com___economia_juca-nao-descarta-votacao-da-reforma-trabalhista-esta-semana-mas-ainda-busca-acordo-21548427.txt,2,oglobo,reforma-trabalhista
1074,oglobo.globo.com___economia_lider-do-governo-discute-com-centrais-tramitacao-de-reforma-trabalhista-no-senado-21316451.txt,2,oglobo,reforma-trabalhista
1075,oglobo.globo.com___economia_ministerio-publico-do-trabalho-pede-que-reforma-nao-seja-votada-21576752.txt,5,oglobo,reforma-trabalhista
1076,oglobo.globo.com___economia_ministro-diz-que-cronograma-da-reforma-trabalhista-esta-mantido-21363978.txt,2,oglobo,reforma-trabalhista
1077,oglobo.globo.com___economia_na-camara-guedes-comemora-aprovacao-da-reforma-muito-satisfeito-23862469.txt,6,oglobo,reforma-previdencia
1078,oglobo.globo.com___economia_oit-pede-informacoes-ao-brasil-sobre-reforma-trabalhista-21473082.txt,2,oglobo,reforma-trabalhista
1079,oglobo.globo.com___economia_oposicao-tenta-obstruir-reforma-trabalhista-na-ccj-21501951.txt,4,oglobo,reforma-trabalhista
1080,oglobo.globo.com___economia_pgr-pede-ao-supremo-suspensao-de-pontos-da-reforma-trabalhista-21756754.txt,4,oglobo,reforma-trabalhista
1081,oglobo.globo.com___economia_planalto-nao-cede-pressao-da-camara-sobre-reforma-trabalhista-21589740.txt,4,oglobo,reforma-trabalhista
1082,oglobo.globo.com___economia_plenario-do-senado-aprova-reforma-da-previdencia-cria-idade-minima-de-aposentadoria-1-24035375.txt,6,oglobo,reforma-previdencia
1083,oglobo.globo.com___economia_presidente-do-tst-elogia-reforma-trabalhista-21587534.txt,4,oglobo,reforma-trabalhista
1084,oglobo.globo.com___economia_previdencia-comissao-do-senado-derruba-todos-os-destaques-conclui-votacao-23927105.txt,6,oglobo,reforma-previdencia
1085,oglobo.globo.com___economia_previdencia-reforma-sera-aprovada-com-boa-margem-de-votos-diz-maia-23789233.txt,2,oglobo,reforma-previdencia
1086,oglobo.globo.com___economia_previdencia-relator-deixa-estados-municipios-fora-da-reforma-servidor-tera-nova-regra-de-transicao-23734154.txt,6,oglobo,reforma-previdencia
1087,oglobo.globo.com___economia_previdencia-relator-vai-incluir-regra-mais-branda-para-professoras-23777669.txt,6,oglobo,reforma-previdencia
1088,oglobo.globo.com___economia_previdencia-senado-mantem-regra-do-abono-impoe-derrota-de-764-bi-ao-governo-23989038.txt,2,oglobo,reforma-previdencia
1089,oglobo.globo.com___economia_reacao-de-juizes-contrarios-reforma-trabalhista-gera-incertezas-21840705.txt,4,oglobo,reforma-trabalhista
1090,oglobo.globo.com___economia_rede-de-pizzas-dominos-anuncia-boicote-produtos-da-jbs-21437061.txt,5,oglobo,afastamento-aecio
1091,oglobo.globo.com___economia_reforma-da-previdencia-avanca-na-camara-mas-comissao-mantem-privilegios-de-pms-23785485.txt,6,oglobo,reforma-previdencia
1092,oglobo.globo.com___economia_reforma-da-previdencia-devera-mudar-regras-trabalhistas-para-jovens-23431614.txt,4,oglobo,reforma-previdencia
1093,oglobo.globo.com___economia_reforma-da-previdencia-entenda-as-mudancas-ponto-ponto-23466073.txt,6,oglobo,reforma-previdencia
1094,oglobo.globo.com___economia_reforma-da-previdencia-esta-pronta-sera-bem-diferente-de-minuta-vazada-diz-marinho-23447016.txt,2,oglobo,reforma-previdencia
1095,oglobo.globo.com___economia_reforma-da-previdencia-futuro-da-aposentadoria-23376613.txt,6,oglobo,reforma-previdencia
1096,oglobo.globo.com___economia_reforma-da-previdencia-sera-promulgada-nesta-terca-feira-20-dias-apos-sua-aprovacao-1-24075790.txt,6,oglobo,reforma-previdencia
1097,oglobo.globo.com___economia_reforma-da-previdencia-veja-as-regras-aprovadas-para-quem-esta-no-mercado-ou-ainda-vai-entrar-23805522.txt,6,oglobo,reforma-previdencia
1098,oglobo.globo.com___economia_reforma-trabalhista-entra-em-vigor-neste-sabado-com-varios-pontos-que-ainda-vao-mudar-22053638.txt,4,oglobo,reforma-trabalhista
1099,oglobo.globo.com___economia_reforma-trabalhista-governo-vai-antecipar-pontos-nos-quais-fara-ajustes-na-reforma-trabalhista-21529710.txt,4,oglobo,reforma-trabalhista
1100,oglobo.globo.com___economia_reforma-trabalhista-permite-parcelar-ferias-em-ate-tres-vezes-veja-tira-duvidas-22039260.txt,4,oglobo,reforma-trabalhista
1101,oglobo.globo.com___economia_reforma-trabalhista-pode-adotar-contribuicao-negocial-21558962.txt,4,oglobo,reforma-trabalhista
1102,oglobo.globo.com___economia_reforma-trabalhista-pode-criar-demissao-de-comum-acordo-1-21209064.txt,4,oglobo,reforma-trabalhista
1103,oglobo.globo.com___economia_reforma-trabalhista-preve-mais-tres-tipos-de-contratos-21329475.txt,4,oglobo,reforma-trabalhista
1104,oglobo.globo.com___economia_reforma-trabalhista-que-governo-ainda-promete-mudar-21580517.txt,4,oglobo,reforma-trabalhista
1105,oglobo.globo.com___economia_reforma-trabalhista-relator-considera-retirada-de-artigo-que-permite-gestante-em-locais-insalubres-21253633.txt,2,oglobo,reforma-trabalhista
1106,oglobo.globo.com___economia_reforma-trabalhista-relator-deixara-sugestoes-de-mudancas-explicitas-em-relatorio-21348692.txt,4,oglobo,reforma-trabalhista
1107,oglobo.globo.com___economia_reforma-trabalhista-senado-faz-terceira-audiencia-em-dois-dias-21325158.txt,2,oglobo,reforma-trabalhista
1108,oglobo.globo.com___economia_reforma-trabalhista-so-comeco-21278054.txt,4,oglobo,reforma-trabalhista
1109,oglobo.globo.com___economia_reforma-trabalhista-trabalho-interminente-gera-duvidas-22078100.txt,4,oglobo,reforma-trabalhista
1110,oglobo.globo.com___economia_rejeicao-de-texto-da-reforma-trabalhista-demonstra-que-pais-continua-dividido-diz-renan-21498373.txt,2,oglobo,reforma-trabalhista
1111,oglobo.globo.com___economia_relatorio-da-reforma-da-previdencia-aprovado-na-ccj-com-48-votos-favor-18-contra-23617667.txt,2,oglobo,reforma-previdencia
1112,oglobo.globo.com___economia_relatorio-da-reforma-trabalhista-preve-mudancas-em-seis-itens-21383877.txt,4,oglobo,reforma-trabalhista
1113,oglobo.globo.com___economia_relatorio-da-reforma-trabalhista-revoga-18-itens-da-clt-altera-90-21194463.txt,4,oglobo,reforma-trabalhista
1114,oglobo.globo.com___economia_responsabilidade-daqui-para-frente-do-governo-diz-maia-sobre-reforma-da-previdencia-23543257.txt,2,oglobo,reforma-previdencia
1115,oglobo.globo.com___economia_ricardo-ferraco-sera-relator-da-reforma-trabalhista-em-comissao-no-senado-21288037.txt,2,oglobo,reforma-trabalhista
1116,oglobo.globo.com___economia_romero-juca-assume-relatoria-da-reforma-trabalhista-na-ccj-21295942.txt,2,oglobo,reforma-trabalhista
1117,oglobo.globo.com___economia_saiba-como-fica-agora-reforma-trabalhista-21498919.txt,4,oglobo,reforma-trabalhista
1118,oglobo.globo.com___economia_senado-aprova-pec-paralela-mas-cria-regra-de-transicao-para-calculo-da-aposentadoria-24089133.txt,6,oglobo,reforma-previdencia
1119,oglobo.globo.com___economia_senadores-fazem-acordo-adiam-votacao-da-reforma-trabalhista-para-proxima-terca-21411946.txt,6,oglobo,reforma-trabalhista
1120,oglobo.globo.com___economia_sindicalistas-apelam-temer-para-mudancas-na-reforma-trabalhista-21472456.txt,4,oglobo,reforma-trabalhista
1121,oglobo.globo.com___economia_stf-nega-pedido-para-suspender-votacao-de-reforma-trabalhista-21262387.txt,2,oglobo,reforma-trabalhista
1122,oglobo.globo.com___economia_veja-os-pontos-da-reforma-trabalhista-que-governo-deve-alterar-21587974.txt,4,oglobo,reforma-trabalhista
1123,oglobo.globo.com___opiniao_aprovar-reforma-trabalhista-essencial-21435146.txt,2,oglobo,reforma-trabalhista
1124,oglobo.globo.com___opiniao_cupula-do-psdb-opta-pela-velha-politica-21474713.txt,0,oglobo,afastamento-aecio
1125,oglobo.globo.com___opiniao_prisao-de-lula-reforca-estado-de-direito-22562673.txt,3,oglobo,prisao-lula
1126,oglobo.globo.com___opiniao_reforma-trabalhista-incentiva-emprego-formal-21589032.txt,4,oglobo,reforma-trabalhista
1127,"opiniao.estadao.com.br___noticias_geral,a-reforma-trabalhista,70002034201.txt",4,estadao,reforma-trabalhista
1128,"opiniao.estadao.com.br___noticias_geral,sindicalismo-preguicoso,70002074379.txt",4,estadao,reforma-trabalhista
1129,politica.estadao.com.br___blogs_blog-do-fucs_carlos-langoni_.txt,2,estadao,reforma-trabalhista
1130,politica.estadao.com.br___blogs_coluna-do-estadao_aecio-recebe-aplausos-em-reuniao-dos-tucanos_.txt,0,estadao,afastamento-aecio
1131,politica.estadao.com.br___blogs_coluna-do-estadao_alto-comando-militar-frustrado-com-ministra-rosa-weber_.txt,5,estadao,soltura-lula
1132,politica.estadao.com.br___blogs_coluna-do-estadao_apos-aprovacao-do-impeachment-dilma-se-pronuncia-e-diz-que-ira-recorrer_.txt,1,estadao,impeachment-dilma
1133,politica.estadao.com.br___blogs_coluna-do-estadao_gilmar-mendes-nega-pedido-de-lula-para-ser-solto-e-forma-maioria_.txt,3,estadao,prisao-lula
1134,politica.estadao.com.br___blogs_coluna-do-estadao_governo-vai-apoiar-fim-do-imposto-sindical_.txt,2,estadao,reforma-trabalhista
1135,politica.estadao.com.br___blogs_coluna-do-estadao_meirelles-questiona-maia-sobre-possibilidade-de-aprovar-reforma-da-previdencia_.txt,2,estadao,reforma-trabalhista
1136,politica.estadao.com.br___blogs_coluna-do-estadao_por-reforma-governo-suspendeu-audiencias_.txt,2,estadao,reforma-trabalhista
1137,politica.estadao.com.br___blogs_coluna-do-estadao_stf-determinou-afastamento-de-aecio-neves-e-rocha-loures-dos-mandatos_.txt,0,estadao,afastamento-aecio
1138,politica.estadao.com.br___blogs_coluna-do-estadao_supremo-pode-conceder-prisao-domiciliar-para-lula_.txt,5,estadao,prisao-lula
1139,politica.estadao.com.br___blogs_fausto-macedo_a-historia-me-reservou-este-momento-diz-collor-pelo-impeachment-de-dilma_.txt,1,estadao,impeachment-dilma
1140,politica.estadao.com.br___blogs_fausto-macedo_a-prisao-de-lula-vai-mudar-o-brasil_.txt,5,estadao,prisao-lula
1141,politica.estadao.com.br___blogs_fausto-macedo_abaixo-assinado-por-prisao-em-2-o-grau-busca-sensibilizar-ministros-a-48-horas-do-dia-d-de-lula_.txt,3,estadao,prisao-lula
1142,politica.estadao.com.br___blogs_fausto-macedo_acusados-de-tentativa-de-homicidio-em-frente-ao-instituto-lula-se-entregam-a-policia_.txt,5,estadao,prisao-lula
1143,politica.estadao.com.br___blogs_fausto-macedo_advogado-do-escritorio-que-defende-aecio-na-lava-jato-foi-raptado-com-um-dia-de-vida_.txt,5,estadao,afastamento-aecio
1144,politica.estadao.com.br___blogs_fausto-macedo_ao-vivo-camara-decide-se-abre-processo-de-impeachment-de-dilma_.txt,1,estadao,impeachment-dilma
1145,politica.estadao.com.br___blogs_fausto-macedo_defesa-de-lula-entrou-com-78-recursos-no-caso-triplex_.txt,3,estadao,prisao-lula
1146,politica.estadao.com.br___blogs_fausto-macedo_defesa-diz-a-fachin-que-lula-foi-preso-antes-do-fim-de-recursos-a-segunda-instancia_.txt,3,estadao,prisao-lula
1147,politica.estadao.com.br___blogs_fausto-macedo_duas-sentencas-depois-lula-ainda-e-reu-em-cinco-acoes-e-alvo-de-tres-denuncias_.txt,5,estadao,prisao-lula
1148,politica.estadao.com.br___blogs_fausto-macedo_em-audios-aecio-ja-defendia-troca-de-serraglio-por-ministro-forte-para-mexer-com-pf_.txt,0,estadao,afastamento-aecio
1149,politica.estadao.com.br___blogs_fausto-macedo_humberto-martins-nega-pedido-para-lula-dar-entrevista-da-cadeia-da-lava-jato_.txt,3,estadao,prisao-lula
1150,politica.estadao.com.br___blogs_fausto-macedo_janot-denuncia-aecio_.txt,0,estadao,afastamento-aecio
1151,politica.estadao.com.br___blogs_fausto-macedo_janot-quer-delegado-da-pf-exclusivo-e-de-sua-confianca-no-inquerito-temer_.txt,0,estadao,afastamento-aecio
1152,politica.estadao.com.br___blogs_fausto-macedo_leia-a-integra-da-carta-de-dilma-a-comissao-do-impeachment_.txt,1,estadao,impeachment-dilma
1153,politica.estadao.com.br___blogs_fausto-macedo_lula-deixa-sindicato-para-a-prisao-da-lava-jato_.txt,5,estadao,prisao-lula
1154,politica.estadao.com.br___blogs_fausto-macedo_lula-livre-volta-ao-palanque-e-ataca-lado-podre-mentiroso-e-canalha-da-justica-do-ministerio-publico-da-receita-e-da-policia-federal_.txt,5,estadao,soltura-lula
1155,politica.estadao.com.br___blogs_fausto-macedo_lula-pode-pegar-ate-118-anos-de-prisao_.txt,3,estadao,prisao-lula
1156,politica.estadao.com.br___blogs_fausto-macedo_lula-pode-ser-candidato-vejas-os-cenarios-possiveis-para-que-o-ex-presidente-volte-a-ficar-elegivel_.txt,3,estadao,soltura-lula
1157,politica.estadao.com.br___blogs_fausto-macedo_lula-solto-nao-livre-radicalizacao-preocupante_.txt,5,estadao,soltura-lula
1158,politica.estadao.com.br___blogs_fausto-macedo_na-prisao-de-lula-tem-carne-assada-chuchu-e-macarrao-no-jantar_.txt,5,estadao,prisao-lula
1159,politica.estadao.com.br___blogs_fausto-macedo_nova-lei-trabalhista-dia-11-saiba-quais-sao-as-principais-mudancas_.txt,4,estadao,reforma-trabalhista
1160,politica.estadao.com.br___blogs_fausto-macedo_o-pedido-de-soltura-de-lula_.txt,3,estadao,soltura-lula
1161,politica.estadao.com.br___blogs_fausto-macedo_o-que-estao-dizendo-os-senadores-sobre-impeachment-de-dilma_.txt,1,estadao,impeachment-dilma
1162,politica.estadao.com.br___blogs_fausto-macedo_o-relatorio-da-apreensao-de-arma-em-fazenda-de-aecio_.txt,0,estadao,afastamento-aecio
1163,politica.estadao.com.br___blogs_fausto-macedo_os-caminhos-da-propina-a-aecio-segundo-delator_.txt,0,estadao,afastamento-aecio
1164,politica.estadao.com.br___blogs_fausto-macedo_para-especialistas-stf-nao-vai-interferir-no-processo-de-impeachment_.txt,1,estadao,impeachment-dilma
1165,politica.estadao.com.br___blogs_fausto-macedo_preso-ha-100-dias-lula-mantem-pt-imobilizado_.txt,3,estadao,prisao-lula
1166,politica.estadao.com.br___blogs_fausto-macedo_preso-lula-diz-em-carta-que-pt-pode-ficar-a-vontade-sobre-candidatura_.txt,5,estadao,prisao-lula
1167,politica.estadao.com.br___blogs_fausto-macedo_preso-na-lava-jato-lula-ainda-enfrenta-mais-sete-processos_.txt,5,estadao,prisao-lula
1168,politica.estadao.com.br___blogs_fausto-macedo_toda-essa-palhacada-com-o-meu-nome-nao-pode-ter-um-fim-se-eu-nao-for-preso_.txt,5,estadao,prisao-lula
